t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
192,198,1.342537966663382,0.030679069773349405,1.2830748395330813,1.2924770847123495,1.3217198437947013,1.3423042858254017,1.3631013508454615,1.3933959564218237,1.4033290739831497,2020-09-10,2020-09-16
193,199,1.407944195687645,0.030399874694338504,1.3489856484638496,1.358316786836177,1.3873222773212217,1.4077254069864449,1.4283276091747334,1.4583179136191722,1.4681460937531148,2020-09-11,2020-09-17
194,200,1.3882373329353015,0.02904160520061087,1.3318944367599066,1.340816026258724,1.3685402471711121,1.3880348236246387,1.4077136600816549,1.436349418039241,1.4457310664776069,2020-09-12,2020-09-18
195,201,1.3474200434781671,0.027544294559750073,1.293969492159469,1.3024360737935359,1.3287408116816866,1.3472323590274866,1.3658946773768712,1.393044222523876,1.4019371844379362,2020-09-13,2020-09-19
196,202,1.358201387888864,0.0267447473041172,1.3062832230890595,1.314511623511836,1.3400679208550894,1.3580258456663943,1.3761434933308152,1.4024899432477949,1.4111171397915179,2020-09-14,2020-09-20
197,203,1.324657116653178,0.02554037896901704,1.2750669275467879,1.2829287468775388,1.307342089958328,1.3244929744064362,1.3417932089979627,1.3669453909780127,1.3751801082455128,2020-09-15,2020-09-21
198,204,1.2685725832390156,0.02422599347074705,1.2215302118233196,1.228989118755774,1.2521494279636967,1.2684183715731283,1.2848276296371366,1.3086820781125077,1.3164913228108628,2020-09-16,2020-09-22
199,205,1.2300036979520368,0.02325319116943806,1.184846068459214,1.1920071474804932,1.2142408101709419,1.229857167377326,1.2456068501223871,1.268500077875751,1.2759940448705556,2020-09-17,2020-09-23
200,206,1.1770480322565298,0.02226798831491173,1.133803951088953,1.1406615121556307,1.1619529410743328,1.1769076095573614,1.191990046134639,1.2139135472779268,1.2210901204477957,2020-09-18,2020-09-24
201,207,1.184443444759144,0.021975626255924346,1.1417594786499596,1.1485300342008924,1.1695479610405521,1.1843075389323863,1.1991907750494815,1.2208204427320242,1.2278997491277963,2020-09-19,2020-09-25
202,208,1.2351754787097327,0.022077835467173783,1.1922786906225178,1.199086400976452,1.2202133733303266,1.2350439396159294,1.2499941908326053,1.271713248467794,1.2788197896145326,2020-09-20,2020-09-26
203,209,1.2451147366484168,0.021691104359193268,1.2029599876634658,1.2096521633871864,1.2304164618687892,1.2449887789001846,1.2596757024501284,1.2810069634123775,1.2879852903966373,2020-09-21,2020-09-27
204,210,1.239206672629291,0.021131370047491577,1.1981322942137014,1.2046547224700432,1.224889065943794,1.2390865616166977,1.2533933439372131,1.2741683325094402,1.2809636295281848,2020-09-22,2020-09-28
205,211,1.2666325240084608,0.020876982478621558,1.2260412745512914,1.2324896795088416,1.252489391400672,1.2665178258167675,1.2806506218047893,1.3011666145597907,1.3078755916041611,2020-09-23,2020-09-29
206,212,1.2995474488475331,0.02061994588083179,1.2594438713670897,1.2658176770669123,1.2855807004391042,1.2994383914407865,1.3133953115220522,1.3336492254066257,1.3402707886162573,2020-09-24,2020-09-30
207,213,1.2873261463030394,0.019942373224100474,1.248533238231659,1.254700431329078,1.2738196784816531,1.2872231699141485,1.3007203574025878,1.3203031231264954,1.3267042589361981,2020-09-25,2020-10-01
208,214,1.2647290718880917,0.019220007529677445,1.227335957412431,1.2332818963532752,1.2517128508082982,1.2646317114753378,1.2776391583168165,1.2965083526502945,1.3026754759556778,2020-09-26,2020-10-02
209,215,1.176980273167361,0.018075330860414997,1.1418169241491107,1.1474076478504243,1.1647387368516438,1.1768877445650032,1.1891209421026832,1.2068685219747743,1.2126694530445725,2020-09-27,2020-10-03
210,216,1.1428996298946308,0.017506582284345918,1.1088420500692409,1.1142571216272108,1.1310434027494283,1.1428102443371815,1.1546584159561637,1.171847040438138,1.177465178974694,2020-09-28,2020-10-04
211,217,1.1273022686282586,0.017171243462672976,1.0938956634462984,1.0992075642271633,1.1156734090085878,1.1272150848101798,1.1388360873209775,1.1556943649679192,1.1612043308148594,2020-09-29,2020-10-05
212,218,1.1406306148176544,0.017079596036663976,1.1073981076189092,1.1126833247088381,1.1290646067390382,1.1405453670255608,1.152103692455139,1.1688686928924161,1.174347576824877,2020-09-30,2020-10-06
213,219,1.1613878663481425,0.01701861311051611,1.1282688284574836,1.1335372334622966,1.1498641248820773,1.1613047389351587,1.172820988823398,1.1895220543801366,1.1949793091982266,2020-10-01,2020-10-07
214,220,1.1560928132625659,0.01672513487665774,1.1235419244350244,1.128720658482609,1.144768349737941,1.156012160376163,1.1673293553200406,1.183740082346276,1.1891020445884533,2020-10-02,2020-10-08
215,221,1.151269137064556,0.016439993125659476,1.1192702706289535,1.12436187621621,1.1401382887557567,1.1511908842624727,1.1623146802795397,1.1784433253041124,1.1837127065833017,2020-10-03,2020-10-09
216,222,1.1525720491812266,0.016214121917802686,1.121009545230446,1.1260324963714676,1.1415947419294195,1.1524960178776202,1.1634664730316093,1.1793709516417112,1.184566631687652,2020-10-04,2020-10-10
217,223,1.1673443324585204,0.016083334556023194,1.1360319791931248,1.1410161770407397,1.1564564026758777,1.1672704694364884,1.1781517425159667,1.1939244413119776,1.199076442187637,2020-10-05,2020-10-11
218,224,1.1334487967141256,0.015598575685104083,1.1030799791382695,1.107914043396423,1.1228890775567721,1.1333772414063763,1.1439305118362193,1.1592276316452246,1.1642242562371798,2020-10-06,2020-10-12
219,225,1.1187984054309084,0.015294467579898259,1.0890203213826108,1.0937606707944911,1.108444807221145,1.1187287121639466,1.1290760294530546,1.1440738700884243,1.1489725496398788,2020-10-07,2020-10-13
220,226,1.095581025242578,0.014970083328434242,1.0664344212087544,1.0710742674563578,1.0854470361678872,1.0955128419650817,1.105640686202603,1.1203203623393942,1.12511510831243,2020-10-08,2020-10-14
221,227,1.0805172291074878,0.014735391465825722,1.0518271932088308,1.0563944475181564,1.070542184735535,1.08045024594959,1.0904192536407138,1.1048684962903335,1.1095879238809412,2020-10-09,2020-10-15
222,228,1.0462774404739246,0.014396193084313577,1.0182495020677607,1.0227109570749298,1.0365317012063398,1.046211413356584,1.0559512021096624,1.0700691483297662,1.074680604652041,2020-10-10,2020-10-16
223,229,1.0409593476645196,0.014301374931525872,1.0131157276133123,1.0175479103703262,1.0312778501239352,1.0408938545411075,1.0505694496909737,1.0645941879134089,1.0691751588541158,2020-10-11,2020-10-17
224,230,1.0350616966089095,0.014217665836788667,1.0073810163100023,1.0117872704566513,1.0254368735762505,1.0349965991169097,1.0446155554139427,1.0585581761813283,1.0631123197111707,2020-10-12,2020-10-18
225,231,1.0600292088641954,0.014347006172820951,1.0320939612400353,1.0365413925098117,1.0503173429059087,1.059964482864249,1.0696705155574744,1.083737811439523,1.0883322881635573,2020-10-13,2020-10-19
226,232,1.0360090962935142,0.014110061370116953,1.0085363498304465,1.012909876735128,1.0264574103696653,1.0359450390556828,1.045490951988753,1.0593268208675994,1.0638458739099268,2020-10-14,2020-10-20
227,233,1.020210378402525,0.01394933288250491,0.9930512840508523,0.9973747105133345,1.010767363506517,1.0201468027139127,1.0295840880198868,1.0432629087012362,1.0477307673027558,2020-10-15,2020-10-21
228,234,1.0608005128775286,0.014202197256223533,1.0331452464372641,1.0375485739594925,1.0511870426424317,1.0607371329860018,1.0703448912641869,1.0842686463149145,1.0888159612053632,2020-10-16,2020-10-22
229,235,1.0962130499090426,0.01436306093592445,1.0682406353051712,1.0726953892114495,1.086491423349739,1.096150320186745,1.1058662933718213,1.119944687331769,1.1245419515847856,2020-10-17,2020-10-23
230,236,1.1179478084337309,0.014366945859901288,1.0899643928169327,1.0944217161180265,1.1082241967091062,1.1178862649783712,1.1276043302280638,1.1416838310042379,1.1462809697085545,2020-10-18,2020-10-24
231,237,1.1067715444828978,0.014125673638964263,1.0792568843253671,1.0836398243555512,1.0972114493520635,1.106711449958259,1.1162661291925116,1.1301082524297938,1.1346277161714458,2020-10-19,2020-10-25
232,238,1.0868173860597459,0.013845088313405394,1.0598489492886332,1.0641449535608134,1.0774472468215979,1.0867585952486651,1.0961234360838394,1.1096903592935854,1.1141199254829215,2020-10-20,2020-10-26
233,239,1.087089709857793,0.013728769529845728,1.0603464075992648,1.0646068910598925,1.0777985634921248,1.0870319172243577,1.096317855141637,1.1097696645141737,1.1141614422302748,2020-10-21,2020-10-27
234,240,1.0833577411138557,0.013594111713706393,1.0568757039603422,1.0610948138920044,1.0741579225516724,1.083300881426035,1.0924955756167576,1.1058146218309342,1.1101629065472303,2020-10-22,2020-10-28
235,241,1.0492470392643183,0.013272041889053473,1.02339368607198,1.0275123308065486,1.0402649421826293,1.0491910799528374,1.0581681338114386,1.0711726299553805,1.0754184039718868,2020-10-23,2020-10-29
236,242,1.061649412900464,0.013286196556459176,1.0357667876127257,1.0398905000750924,1.052658055385744,1.0615939892743007,1.0705803518386958,1.0835973806851176,1.0878470054675173,2020-10-24,2020-10-30
237,243,1.052659401650558,0.013161327568352213,1.027019884572996,1.031104899162613,1.043752576115681,1.052604550436464,1.0615064326081651,1.0744010065485967,1.0786106330443856,2020-10-25,2020-10-31
238,244,1.07721112229571,0.013246512923860587,1.0514030613561902,1.055515546751687,1.0682471354374314,1.0771568251300843,1.086115918550636,1.0990919103359087,1.1033277489658195,2020-10-26,2020-11-01
239,245,1.0928605059975662,0.01324898410783489,1.0670454395342859,1.0711595627478578,1.0838952583991688,1.092806966364642,1.1017673887907833,1.1147440777275182,1.1189798332200394,2020-10-27,2020-11-02
240,246,1.0733545194218608,0.013010596759130622,1.0480039182404006,1.052044025300414,1.0645505865675975,1.0733019508464219,1.0821011460433454,1.09484432965951,1.0990038629332164,2020-10-28,2020-11-03
241,247,1.0612636844346544,0.01284047709900099,1.0362442830756944,1.0402316716074576,1.0525749180812751,1.0612118982404695,1.0698959974466302,1.0824723446050715,1.0865773819255358,2020-10-29,2020-11-04
242,248,1.1059699382422166,0.013033075675383317,1.0805713581398395,1.0846201065586987,1.0971515799111526,1.105918743462028,1.114732487936197,1.127494399896065,1.1316594535533655,2020-10-30,2020-11-05
243,249,1.1161128587291749,0.012966665701390198,1.0908416423326954,1.094870577034535,1.107339820563018,1.1160626448482505,1.1248311575546288,1.1375264244556296,1.1416694359885429,2020-10-31,2020-11-06
244,250,1.1213682186155174,0.012845241168204149,1.0963316629315452,1.1003236595029398,1.1126777081975223,1.1213191717057207,1.1300052618309322,1.1425800811139253,1.146683503386113,2020-11-01,2020-11-07
245,251,1.1267027613116403,0.012722376717991464,1.1019037040966966,1.1058583026960849,1.1180957470576691,1.126654875968111,1.1352575746094618,1.1477105611036917,1.1517739465515011,2020-11-02,2020-11-08
246,252,1.1635549271176167,0.012769367044797482,1.1386604217894125,1.1426311584000537,1.1549168476406158,1.16350821522142,1.1721420848329285,1.1846380342723508,1.1887148919006405,2020-11-03,2020-11-09
247,253,1.222420452479625,0.01288472716240451,1.1972957286942179,1.201304452299844,1.213705336920575,1.2223751829760812,1.2310862186530342,1.2436908709593222,1.2478024387640518,2020-11-04,2020-11-10
248,254,1.2470829289035184,0.012735949302148053,1.2222443478485672,1.2262083617244868,1.2384691931286944,1.2470395734862978,1.2556494018771172,1.268105385258683,1.272167894899017,2020-11-05,2020-11-11
249,255,1.2270654072025404,0.012326247554068975,1.2030238963233064,1.2068611718688038,1.2187291355242644,1.227024133806328,1.2353566857380407,1.247410429751486,1.2513414710940518,2020-11-06,2020-11-12
250,256,1.1945409864071417,0.011889070270531134,1.1713511151609517,1.1750527090746226,1.1865005758499292,1.194501543317361,1.2025383990816902,1.2141638076160017,1.2179550092034062,2020-11-07,2020-11-13
251,257,1.1882501159008028,0.011634981875959629,1.1655540670659374,1.169177260996252,1.1803818778363806,1.1882121407213688,1.1960769562846387,1.2074525075072142,1.2111619742912612,2020-11-08,2020-11-14
252,258,1.1428828857550368,0.01121012287931682,1.1210157785582744,1.1245065973645145,1.1353019275159337,1.1428462339568963,1.1504238889644853,1.161384196676785,1.1649582818487343,2020-11-09,2020-11-15
253,259,1.1025132937451998,0.010859169944095486,1.0813311968857386,1.084712561696999,1.0951695914653004,1.102477641599445,1.1098181307419162,1.1204356384222653,1.123897998564272,2020-11-10,2020-11-16
254,260,1.0475332698572215,0.010487400151526315,1.0270779694552798,1.0303429286821855,1.0404406787251728,1.0474982717934176,1.0545877087398483,1.0648429925316132,1.068187461121382,2020-11-11,2020-11-17
255,261,1.0313439583587731,0.010365920331447918,1.0111259879166827,1.0143529734878598,1.0243334504591444,1.0313092296729092,1.0383166076651977,1.048453405857486,1.0517592888104057,2020-11-12,2020-11-18
