t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
90,96,0.722419094766862,0.04826865611216023,0.6309049561476738,0.6448995531706437,0.6893030687722088,0.7213443512147864,0.754363637241506,0.8036047649505795,0.8200405672380349,2020-06-09,2020-06-15
91,97,0.7326319248814772,0.04996508256845245,0.6379685165522007,0.6524290386179181,0.6983406139224279,0.7314963750356316,0.7656854781964725,0.8167083638456364,0.8337481893925038,2020-06-10,2020-06-16
92,98,0.8055685006055958,0.05370456670703972,0.7037405030272064,0.7193141335713206,0.7687243381728708,0.8043753806203761,0.841112147158336,0.8958927974639831,0.9141765192364542,2020-06-11,2020-06-17
93,99,0.9173641813945983,0.05837048507211304,0.8065174617792829,0.8235106473166499,0.8773483051122767,0.9161264705098494,0.9560309245148073,1.0154397435669862,1.0352443495221213,2020-06-12,2020-06-18
94,100,0.9138566036397409,0.0586239284569024,0.8025581948342213,0.8196136967820019,0.8736619090007783,0.9126033342147538,0.9526852081060744,1.012374612718001,1.0322768683100454,2020-06-13,2020-06-19
95,101,0.9648893646747801,0.06054254331812605,0.8498661189931171,0.8675116982412198,0.923393307636369,0.9636234015142964,1.0050054892819063,1.0665854296954689,1.087106616173293,2020-06-14,2020-06-20
96,102,1.049350837644094,0.06327823639837468,0.9289805334522527,0.9474814615947219,1.0060054579436308,1.0480791716869855,1.0913100588597127,1.1555580586464507,1.176947582104105,2020-06-15,2020-06-21
97,103,1.0740566759597887,0.0636216266654442,0.9529674975402208,0.9715943116182622,1.0304874065010272,1.0728007308554974,1.116256919058172,1.1808032562109365,1.2022829699905366,2020-06-16,2020-06-22
98,104,1.087290885773456,0.06341209219342182,0.9665445016234123,0.9851317188795097,1.0438747918220148,1.086058378452699,1.129363497997642,1.193654316461637,1.2150412059912912,2020-06-17,2020-06-23
99,105,1.0588746465149388,0.06196595168250282,0.9408938781683761,0.9590525675444319,1.0164466097572524,1.0576661311189184,1.0999853544180929,1.1628191497930898,1.183723010638755,2020-06-18,2020-06-24
100,106,1.0122609999032206,0.06017267061954183,0.8977482738330341,0.9153606011272876,0.9710515402304621,1.0110689518911038,1.0521710841584553,1.1132276526086924,1.133547733669682,2020-06-19,2020-06-25
101,107,1.0628362489980696,0.06156845080758975,0.9455770733137004,0.9636329642167529,1.0206864781223899,1.0616476308347396,1.1036903776649696,1.1660940842402987,1.1868499569288389,2020-06-20,2020-06-26
102,108,1.0663073984800584,0.06135909578813977,0.9494241245569316,0.9674274861362122,1.0243049050580908,1.0651306899682067,1.1070272303501554,1.169201234795456,1.1898775297220965,2020-06-21,2020-06-27
103,109,0.943568252249911,0.05731768937534237,0.8345609117511698,0.8513095917696808,0.9043015912704829,0.9424079058228353,0.98157009836645,1.0397850310284114,1.0591694379276342,2020-06-22,2020-06-28
104,110,0.8541505910403254,0.054793785962845544,0.7501237652949606,0.7660649611140469,0.8165819812104952,0.8529792028643011,0.8904423629902103,0.9462320131662473,0.9648339724991162,2020-06-23,2020-06-29
105,111,0.8715457422838,0.05625803575538565,0.7647607916620994,0.7811195498436379,0.8329694634150651,0.8703355614250047,0.9088029000336819,0.9661000560634676,0.9852076882687292,2020-06-24,2020-06-30
106,112,0.8352969480240697,0.055935620880713174,0.7292548703331604,0.7454692231022869,0.796919410336354,0.834048704951536,0.8723138862526683,0.929382637628514,0.9484322855180631,2020-06-25,2020-07-01
107,113,0.7634619382233099,0.05439441087646254,0.6605675781214772,0.6762478911395351,0.7261035083295161,0.7621705137619706,0.7994127201619629,0.8550812624133031,0.8736948853661393,2020-06-26,2020-07-02
