t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
123,129,0.6727962452289419,0.19421954664634952,0.3476436376173621,0.38821534835894284,0.5336746675557758,0.6542025764446878,0.7916891540884579,1.0208289352467026,1.103500134183415,2020-07-24,2020-07-30
124,130,0.6650837210518514,0.200530286991126,0.332007397266757,0.37299148392973064,0.5211722828743118,0.6450418707698636,0.787195058108515,1.0255723533264738,1.1119205843539617,2020-07-25,2020-07-31
125,131,0.6484228974604594,0.20504932429808628,0.31094398327953265,0.351795728200642,0.5009641884546093,0.6269415945191227,0.7725210557168802,1.0183621937671696,1.1078177756511678,2020-07-26,2020-08-01
126,132,0.9108990410742553,0.2526379384126312,0.48501537587822435,0.5388022686239975,0.7302408232495656,0.8876521309010799,1.0662621717091474,1.3623244429722554,1.4687605938292951,2020-07-27,2020-08-02
127,133,1.5861798826776603,0.3381746872557353,0.9940504876689489,1.0738249295769342,1.346923786568756,1.5622126678677508,1.7993370589291446,2.1803083087138933,2.314433332319076,2020-07-28,2020-08-03
128,134,1.5603357748487694,0.31850220631580856,0.999736572835944,1.0759190477487928,1.335368733386062,1.5387187708895944,1.761760982587384,2.1185058790550353,2.243716872503839,2020-07-29,2020-08-04
129,135,1.3275021101500126,0.2768033246574602,0.8415224633791762,0.9072898382073172,1.1318314738484985,1.3083133082844336,1.5022762436077157,1.81318377556671,1.922469185188838,2020-07-30,2020-08-05
130,136,1.1893421300427978,0.2535685941170321,0.7453543808527339,0.8051704872716675,1.0099442205878362,1.171371142877653,1.3491706670236614,1.634828783516202,1.735397794010358,2020-07-31,2020-08-06
131,137,1.2594356562508402,0.25708122680681944,0.8069441891823813,0.8684353930842955,1.0778519753108475,1.2419873441590794,1.422017385634268,1.7099664604674853,1.8110313672945415,2020-08-01,2020-08-07
132,138,1.3130410932122525,0.257508544478403,0.8577220358381777,0.9200653987754972,1.131424875378565,1.296246141293481,1.4763654800974915,1.763317233730913,1.863757379271107,2020-08-02,2020-08-08
133,139,1.0533372930529847,0.2245722654429759,0.6601208735995507,0.713096828982567,0.8944540721938583,1.0374213421286342,1.1948889578291948,1.4478812125927916,1.53694985533491,2020-08-03,2020-08-09
134,140,0.7121174258037859,0.1838679287121439,0.39856671743376354,0.4389648711576939,0.5810310320051274,0.6963566415647927,0.8260501020455062,1.039049867210972,1.115157901759186,2020-08-04,2020-08-10
135,141,0.71272797264804,0.1904845631156396,0.38965501490122695,0.43089178791609267,0.5767281652539483,0.6958319720222976,0.8303406652134221,1.052219095347814,1.131730358136617,2020-08-05,2020-08-11
136,142,0.885527089691757,0.22138177242293924,0.5061552442682022,0.5554444723376948,0.7279062187002462,0.8671485031796718,1.0231430393708454,1.2783208810455602,1.3692583759752464,2020-08-06,2020-08-12
137,143,0.9790770246066076,0.23746105812167673,0.5703484469509436,0.6238529264790501,0.8102173287514532,0.9599477994855335,1.1271128653868485,1.3995723891414023,1.4964327045988595,2020-08-07,2020-08-13
138,144,0.9313583429824399,0.23283958574560998,0.5323517654977654,0.5841920020258943,0.7655796616354892,0.9120285561475581,1.0760967302695925,1.3444815313158547,1.4401255783231213,2020-08-08,2020-08-14
139,145,0.8891615133267892,0.2295805155468826,0.49765694925255666,0.5480987474717672,0.7254848891309894,0.8694823392785733,1.0314197240567318,1.2973747290462607,1.3924044709442824,2020-08-09,2020-08-15
140,146,0.9172544423995297,0.23683407864320993,0.5133803483969934,0.5654158479161757,0.7484064789976568,0.8969535077010152,1.0640072806680603,1.3383650954730488,1.4363972882857008,2020-08-10,2020-08-16
141,147,0.9428656326575718,0.24344685953293974,0.5277147371660895,0.5812031498757184,0.7693031678965605,0.9219978638539865,1.093716041554347,1.3757343591260154,1.476503765328411,2020-08-11,2020-08-17
142,148,1.0907115981260538,0.2645364191858801,0.6353796998888112,0.6949847717129121,0.9025984833287201,1.0694012546307572,1.255626517401406,1.559151934820324,1.6670562843377132,2020-08-12,2020-08-18
