t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
179,185,1.3595393956232709,0.044016713142887416,1.2746258355743842,1.2879575383748965,1.329597332216681,1.3590643939065326,1.3889636595752508,1.4327415338234135,1.447152315528028,2020-09-18,2020-09-24
180,186,1.370677856516943,0.042750267780191684,1.2881588136659454,1.3011260683485195,1.3416061059354303,1.3702334340735371,1.3992651412517332,1.4417456159171251,1.455722484446024,2020-09-19,2020-09-25
181,187,1.2807687043677929,0.03990727692466255,1.2037362092916866,1.2158415676113952,1.253630502240984,1.2803542399692664,1.307455097955891,1.347109622331504,1.3601565375706246,2020-09-20,2020-09-26
182,188,1.2407684986727734,0.03821821976381506,1.1669833106485163,1.1785814563497843,1.2147812817656718,1.240376120837693,1.2663279834285104,1.3042939824824886,1.316783510867151,2020-09-21,2020-09-27
183,189,1.3779540822691567,0.03940229491432343,1.3017996370918836,1.313789912754407,1.3511768952945293,1.3775785338104678,1.4043218815741734,1.4433992856508724,1.456242716343071,2020-09-22,2020-09-28
184,190,1.390957435989754,0.03827034979630523,1.3169511677308317,1.3286125938544944,1.3649567323654825,1.390606465759818,1.4165755442737384,1.4544994727849958,1.4669582200697733,2020-09-23,2020-09-29
185,191,1.4697538620296953,0.03786064286305046,1.3964763848172672,1.4080380191344068,1.4440431397371989,1.469428779956396,1.4951102090782509,1.5325785919481578,1.5448787383922438,2020-09-24,2020-09-30
186,192,1.4152722033413503,0.03554883262912869,1.3464473178651444,1.35731159611756,1.3911354069435027,1.4149745757330223,1.4390845526340161,1.474248047527706,1.4857884685118061,2020-09-25,2020-10-01
187,193,1.4020102340584488,0.033963808896992805,1.3362250807310752,1.3466163957798893,1.3789549561938406,1.4017359849452802,1.424766549659667,1.4583395627457685,1.4693539109456546,2020-09-26,2020-10-02
188,194,1.4163746788710145,0.03286791856073838,1.3526801719216321,1.3627488424462322,1.394069204044507,1.4161204463325752,1.4384030114270878,1.47086772700298,1.481513958561943,2020-09-27,2020-10-03
189,195,1.351203527018318,0.03086903248751763,1.2913720324436373,1.3008325651807027,1.3302565321621547,1.3509684606077095,1.371894272754505,1.4023763229836699,1.4123708758302187,2020-09-28,2020-10-04
190,196,1.2261765097098818,0.02842364729230336,1.171093847289863,1.179801339308181,1.206887218670416,1.2259568898894837,1.2452263902565193,1.2733008244949244,1.2825072450028938,2020-09-29,2020-10-05
