t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end,Region
77,83,0.805737055216597,0.025884003414557474,0.7557974457175858,0.7636396006178275,0.7881307729234485,0.805459900843791,0.8230412113636268,0.8487799125314348,0.8572516896366479,2020-05-31,2020-06-06,Toronto
78,84,0.818797989090809,0.026748964351013985,0.7672034969700497,0.7753022271190428,0.800600833672735,0.8185067239946956,0.8366776365192069,0.8632872871216982,0.8720476944266059,2020-06-01,2020-06-07,Toronto
79,85,0.7918496592659658,0.02684621771514128,0.740099345385667,0.7482150287614256,0.7735805933243984,0.7915462892657702,0.8097880223076763,0.836519117379556,0.8453239748133271,2020-06-02,2020-06-08,Toronto
80,86,0.7536292455787019,0.026762159197877965,0.702082226476356,0.7101562843432021,0.7354099327644694,0.753312485216161,0.7715032596018953,0.7981827110112432,0.8069763590265935,2020-06-03,2020-06-09,Toronto
81,87,0.7401272071581159,0.027207617245604977,0.6877548017401954,0.6959504434692695,0.7215987583749763,0.7397938432353826,0.7582922584725901,0.7854411121344449,0.7943940599170616,2020-06-04,2020-06-10,Toronto
82,88,0.7379116759167873,0.02791038288438487,0.6842149707708327,0.6926111311878265,0.7188995261867969,0.737559816553336,0.7565402671574755,0.7844124524250887,0.7936079326683048,2020-06-05,2020-06-11,Toronto
83,89,0.7303297079914742,0.028514584479008925,0.6755039786407144,0.6840687975674355,0.710899994779725,0.7299586390394958,0.7493549234233253,0.777856376873261,0.7872641509798073,2020-06-06,2020-06-12,Toronto
84,90,0.7246984711644159,0.029175261886945705,0.6686364878118904,0.6773864041166034,0.7048124818590271,0.7243069915172502,0.7441577142092,0.7733459205436444,0.782985155505126,2020-06-07,2020-06-13,Toronto
85,91,0.7328939420532109,0.030147228416811216,0.6749896421302197,0.684021117216,0.7123409233174184,0.7324806197690817,0.7529964049470296,0.7831766575031995,0.7931470682071572,2020-06-08,2020-06-14,Toronto
86,92,0.7394991022157857,0.03108346572221,0.6798234009629943,0.6891248386156209,0.7183030112594934,0.7390636360038063,0.7602204994358179,0.7913587925305097,0.8016494667836551,2020-06-09,2020-06-15,Toronto
87,93,0.7814668435352654,0.03276079431563761,0.7185674230814524,0.7283721538861254,0.7591275900436141,0.7810090899298714,0.8033071081017633,0.8361229847564532,0.8469675822016371,2020-06-10,2020-06-16,Toronto
88,94,0.7470654132102613,0.03269816484050469,0.6843442957171912,0.6941075582143559,0.7247585351587152,0.746588414139753,0.7688523251474008,0.8016503696671674,0.8124972114483175,2020-06-11,2020-06-17,Toronto
89,95,0.7404072543842833,0.033312497270278824,0.6765469370717376,0.6864782984017,0.71767431835688,0.7399077143229141,0.7625956542599542,0.796040202831254,0.8071063440301263,2020-06-12,2020-06-18,Toronto
90,96,0.7565806746019136,0.03453302517099533,0.6904022433109999,0.7006890143515522,0.7330109974617004,0.7560553362696046,0.7795776943382061,0.8142643289344271,0.8257444816894179,2020-06-13,2020-06-19,Toronto
91,97,0.7497428733707698,0.03518717653415094,0.6823544922625967,0.6928190657156066,0.7257190011458483,0.7491924732731409,0.7731667707168028,0.8085441650543271,0.8202590457454415,2020-06-14,2020-06-20,Toronto
92,98,0.7528803540497373,0.0360978500176172,0.683783154239397,0.6945047939293668,0.72822850325825506,0.7523035128969159,0.7769034087793174,0.8132235929490218,0.8252555992852089,2020-06-15,2020-06-21,Toronto
93,99,0.7691492492262878,0.03735318959080986,0.697671358534751,0.7087571743946676,0.7436361869544078,0.768544656727468,0.7940032655119998,0.8316036668574244,0.844062886775288,2020-06-16,2020-06-22,Toronto
94,100,0.7483475282986848,0.03765345053231168,0.6763586076838701,0.6875087464885058,0.7226182080374263,0.7477161062270913,0.7733885593742958,0.8113401739682311,0.8239246536054675,2020-06-17,2020-06-23,Toronto
95,101,0.7664209241601692,0.03900979792529501,0.691860760426392,0.7034039964123557,0.7397609374613596,0.765759177052364,0.7923595665112269,0.8316951591517928,0.844741618937695,2020-06-18,2020-06-24,Toronto
96,102,0.7807602989891621,0.04026463803063949,0.7038278409377104,0.7157322160178892,0.7532381568113748,0.7800682447974825,0.8075280614945543,0.8481490715351669,0.8616255116683053,2020-06-19,2020-06-25,Toronto
97,103,0.8390514037883486,0.042596381259323975,0.7576307413960622,0.7702373722017176,0.8099412286649378,0.83833067944572,0.867375945565081,0.9103239216267272,0.9245677496991318,2020-06-20,2020-06-26,Toronto
98,104,0.8525800105080196,0.043564803454699735,0.7693221352157164,0.7822099672574717,0.8228055870674347,0.8518381062693602,0.8815457138709549,0.9254807878845323,0.940053927201923,2020-06-21,2020-06-27,Toronto
99,105,0.8803912522128298,0.044810734886516004,0.7947436480758432,0.8080034165188913,0.8497668024700705,0.8796311002564786,0.9101870903747015,0.9553720671540207,0.9703585957126465,2020-06-22,2020-06-28,Toronto
100,106,0.8797744751429096,0.045250716241897374,0.7933093031562374,0.8066901522733327,0.8488452365353574,0.8789987816515563,0.9098581620529458,0.9555047922518571,0.970647701799576,2020-06-23,2020-06-29,Toronto
101,107,0.9855046033733478,0.04837651833226478,0.8929572290781237,0.907305061567046,0.9524580640407158,0.9847131465412179,1.0176884032263103,1.0664039069783406,1.0825496245428154,2020-06-24,2020-06-30,Toronto
102,108,1.0245914148711062,0.049352831859914396,0.9301325597661373,0.9447870218470514,0.9908856458911312,1.0237991098270973,1.0574335179391747,1.107098461799955,1.123552742121914,2020-06-25,2020-07-01,Toronto
103,109,1.0447255261887367,0.04958047932743881,0.9497970421656519,0.9645323456373507,1.010870266904491,1.0439413024835258,1.0777259273926154,1.127593793221018,1.1441105619564915,2020-06-26,2020-07-02,Toronto
104,110,0.9248764093725741,0.046359865369955136,0.8362333688742087,0.8499650082308641,0.8931993207209482,0.9241019214531742,0.9557092578181959,1.0024296905640617,1.017920661014685,2020-06-27,2020-07-03,Toronto
105,111,0.9142599830418431,0.04635482123137216,0.8256523494042013,0.839372448663727,0.8825818188712427,0.9134766749216321,0.9450842936099685,0.9918194851395324,1.0073189474273365,2020-06-28,2020-07-04,Toronto
106,112,0.9014069083303826,0.046486511838820466,0.8125864992340199,0.8263303921426653,0.869631920381805,0.9006079147978904,0.9323109464508486,0.9792088985129249,0.9947677790700423,2020-06-29,2020-07-05,Toronto
107,113,0.8806999434008342,0.046416962605466905,0.7920631691949572,0.8057667266906473,0.8489636141682151,0.8798846148590164,0.9115475191703696,0.9584143567171893,0.9739699997015223,2020-06-30,2020-07-06,Toronto
108,114,0.7795237454549552,0.04420273629801556,0.6952858958407911,0.7082693338971858,0.7492716040372995,0.7786884024353612,0.8088653259383314,0.8536276321970482,0.8685085874729844,2020-07-01,2020-07-07,Toronto
109,115,0.7127694557633814,0.043217996365094644,0.6305723767685828,0.6432028281602453,0.683162884122233,0.7118961543420528,0.741424100509107,0.7853150472446325,0.7999292038566065,2020-07-02,2020-07-08,Toronto
110,116,0.7414126114346492,0.04545892388608644,0.6549833757856716,0.6682571377718796,0.7102657391390341,0.7404837302148777,0.7715469750367095,0.8177366414787257,0.8331203513512775,2020-07-03,2020-07-09,Toronto
111,117,0.7809341186865122,0.04797240156781497,0.6897314724540357,0.7037370760245619,0.748064176025305,0.7799520315850611,0.8127335569891656,0.8614812114034227,0.8777176184377826,2020-07-04,2020-07-10,Toronto
112,118,0.772448872306721,0.04875654048792119,0.6798351990171517,0.6940388214297748,0.7390279530053692,0.771423286334023,0.8047518777434199,0.8543573583948957,0.8708905722573866,2020-07-05,2020-07-11,Toronto
113,119,0.7678299772120517,0.04966679240082715,0.6735625387955918,0.6880021771716155,0.7337722209190778,0.7667593505657644,0.8007207297248252,0.8513098570823932,0.8681813763860968,2020-07-06,2020-07-12,Toronto
114,120,0.809913493387443,0.052171114357696696,0.7108792692126669,0.7260522519265331,0.7741407857320441,0.8087935569521173,0.8444654476345999,0.8975950176178696,0.9153118897481074,2020-07-07,2020-07-13,Toronto
115,121,0.8157196893765111,0.05332526427888045,0.7145439876206366,0.7300335085309693,0.7791471595502192,0.8145579902450689,0.8510259473287182,0.9053686147969153,0.9234968744214845,2020-07-08,2020-07-14,Toronto
116,122,0.8253785130797509,0.054542547385906394,0.7219307303032108,0.7377593225353116,0.7879647212171903,0.8241774001454095,0.8614830742413901,0.9170948970710054,0.9356517443449467,2020-07-09,2020-07-15,Toronto
117,123,0.8227807888561784,0.055346225208637564,0.7178722988466569,0.7339095281374856,0.7848048755150284,0.8215401255038036,0.8594043660201112,0.9158841594627259,0.9347394625599346,2020-07-10,2020-07-16,Toronto
118,124,0.8426100210528444,0.056938308663938474,0.7347006596066765,0.7511926735511374,0.8035388186671774,0.841327857219091,0.880283652664431,0.9384010444526971,0.9578053926792698,2020-07-11,2020-07-17,Toronto
119,125,0.8798453140590575,0.05905135101824214,0.767905095277478,0.7850192863246974,0.8393285996990697,0.8785245782221244,0.9189224116922526,0.9791765918219344,0.9992907377389239,2020-07-12,2020-07-18,Toronto
120,126,0.9193205236091448,0.06101744623516818,0.8036093384760223,0.8213103424900068,0.8774623068394846,0.9179709198717338,0.9597076538657718,1.021934425606124,1.0427009678362846,2020-07-13,2020-07-19,Toronto
121,127,0.9190991019068497,0.06140989185405464,0.8026700606121718,0.8204747139616392,0.8769671732647475,0.9177317573271615,0.9597406083564345,1.0223877290958099,1.0432982106029383,2020-07-14,2020-07-20,Toronto
122,128,0.8726739953780491,0.06022022687440805,0.7586284145578877,0.7760386891083736,0.8313365200199966,0.8712891901242847,0.912502026829409,0.9740331094417845,0.9945888358528392,2020-07-15,2020-07-21,Toronto
123,129,0.8081150100922638,0.058626824717934976,0.6972884885062688,0.7141603241962675,0.7678372407840242,0.8066977074924364,0.8468479315734591,0.9069043703652696,0.9269954087087535,2020-07-16,2020-07-22,Toronto
124,130,0.8088696448700736,0.059793364691742984,0.6959177465495338,0.7130945186112955,0.7677770045133474,0.8073967720230338,0.8483568739540893,0.9096690108727119,0.9301911789194972,2020-07-17,2020-07-23,Toronto
125,131,0.837511204995037,0.06208046083985866,0.7202511271874615,0.7380801970161185,0.7948447154995251,0.8359778021309348,0.8785063075148677,0.9421729325358091,0.9634848785025686,2020-07-18,2020-07-24,Toronto
126,132,0.7844354001992321,0.06106821308180239,0.6693084138323823,0.6867616362105379,0.7424275768093872,0.782851252625759,0.8247165487638973,0.8875129991674746,0.9085642754940214,2020-07-19,2020-07-25,Toronto
127,133,0.7530995199543684,0.06108443718994635,0.638135779198956,0.6555191369973935,0.7110482886527005,0.7514486313396866,0.7933513527328261,0.8563114196835034,0.8774443425861098,2020-07-20,2020-07-26,Toronto
128,134,0.7139459701297707,0.060996520677639145,0.5994047229283431,0.6166644557501552,0.6719128040559099,0.7122096286947389,0.7540866300423227,0.8171505203578354,0.8383537897375672,2020-07-21,2020-07-27,Toronto
129,135,0.7291250474115036,0.0634621895759908,0.6100528976268857,0.6279723182415518,0.685376473760781,0.7272846514200294,0.7708677149353608,0.8365557740101508,0.8586550116033342,2020-07-22,2020-07-28,Toronto
130,136,0.7766811554795089,0.06734679730577953,0.6502989009150609,0.6693234405915408,0.7302582046763857,0.7747354558600487,0.8209834235183755,0.8906760797810894,0.9141196068319126,2020-07-23,2020-07-29,Toronto
131,137,0.6832181863206028,0.06455805043574667,0.562559741108732,0.5806090225700811,0.6386376516150603,0.6811858782374155,0.7255837148817097,0.7927600506919821,0.8154247630583494,2020-07-24,2020-07-31,Toronto
132,138,0.6736729207644093,0.06605906478378402,0.5504395936496895,0.5688206775063686,0.6280187175825551,0.6715149473256015,0.716975193866429,0.7858865661656967,0.8091683371678793,2020-07-25,2020-08-01,Toronto
133,139,0.693095042038347,0.06930950420383471,0.5639297893646626,0.5831651588070361,0.6451732991651449,0.6907860993108322,0.7385003395421653,0.8109013381732911,0.8353801610981101,2020-07-26,2020-08-02,Toronto
134,140,0.8032098439227691,0.07693355010576067,0.6595188594974674,0.680991055530329,0.7500677215376746,0.8007548845810759,0.8536763294981548,0.9338031105652679,0.960850536522365,2020-07-27,2020-08-03,Toronto
135,141,0.8720658002867554,0.08167644553142102,0.7193467469928481,0.7422073910898008,0.8156749221214924,0.8695172300181087,0.9256789894625759,1.0106179997993072,1.0392665572097775,2020-07-28,2020-08-04,Toronto
136,142,0.9201132462350621,0.08470329000760282,0.7616020540636103,0.7853604893925556,0.8616540770384084,0.9175153656211624,0.9757409630789542,1.0637279892559435,1.093386393350646,2020-07-29,2020-08-05,Toronto
137,143,1.0083379107306911,0.08912532180064342,0.8412321644479579,0.8663530041698921,0.9468788659500594,1.005713249909775,1.066936270260843,1.1592761263580509,1.1903579109242148,2020-07-31,2020-08-06,Toronto
138,144,1.0572422050935602,0.09099292118299922,0.8864286852656874,0.9121548421176455,0.994529093814777,1.054632879501277,1.1171113180656718,1.2112305465174218,1.2428829149978151,2020-08-01,2020-08-07,Toronto
139,145,1.0477613683115303,0.08984479611620327,0.8790753572707405,0.9044875483825744,0.985844119476608,1.0451944477206858,1.1068808339715042,1.1997915115103426,1.231033618025936,2020-08-02,2020-08-08,Toronto
140,146,1.0110475036519746,0.08766893700791013,0.8465289466072817,0.8712942099490424,0.9506162595172062,1.0085146821341184,1.0687181413271776,1.1594408087180064,1.1899585048592225,2020-08-03,2020-08-09,Toronto
141,147,0.9163847351279457,0.08330770319344961,0.7603917543420007,0.7837944442623827,0.8589039471826425,0.913861499358458,0.9711154130697045,1.057582371546352,1.086715554273122,2020-08-04,2020-08-10,Toronto
142,148,0.908698111069574,0.08365244163828013,0.7521534449657379,0.7756171277175302,0.8509641996830566,0.9061324603561488,0.9636356977481644,1.0505311367746268,1.0798215919316099,2020-08-05,2020-08-11,Toronto
143,149,0.921000779922808,0.08514655222446178,0.761692738246339,0.7855630316361947,0.8622303837159656,0.9183781792216072,0.9769127860533625,1.0653848438218807,1.0952112299308812,2020-08-06,2020-08-12,Toronto
144,150,0.9212982682404007,0.0859115064957648,0.7606262076696596,0.784685294054164,0.8619889802337278,0.9186292189160988,0.9776985517637625,1.0670160123733274,1.0971366435423875,2020-08-07,2020-08-13,Toronto
145,151,0.9039074731506263,0.08579510055613541,0.7435927879289143,0.7675659813148631,0.8446559442441104,0.9011944902131981,0.9602021361882906,1.0495036181049142,1.0796380551888833,2020-08-08,2020-08-15,Toronto
146,152,0.9135990763239571,0.08710825408442216,0.750867331247107,0.7751934672673391,0.8534347399425668,0.9108320906665726,0.9707476954164524,1.061443559088576,1.0920535597660794,2020-08-09,2020-08-16,Toronto
147,153,0.9898928775048609,0.09151562889898385,0.8186683799555738,0.8443242034094367,0.9267263765837997,0.9870741027423948,1.049987176925848,1.1450770636581862,1.1771345035807494,2020-08-10,2020-08-17,Toronto
148,154,1.1030821629439607,0.09674670569645438,0.9216222511130636,0.9489159117515189,1.0363781112492214,1.1002550400711355,1.1667048520151482,1.2668923608397156,1.3006068144450533,2020-08-11,2020-08-19,Toronto
149,155,1.212528040503843,0.1003495346416471,1.0238268071056924,1.0523222948423931,1.1434195614455611,1.2097608380797285,1.2786204056894463,1.3821732895810093,1.4169536923123593,2020-08-12,2020-08-20,Toronto
150,156,1.199863724297837,0.09764352509317602,1.0161195786052426,1.0438971013048064,1.1326405680285667,1.197216060491823,1.2642010423697096,1.3648620689755548,1.3986530626065348,2020-08-13,2020-08-21,Toronto
151,157,1.1265896094346737,0.09260509544989916,0.9524007140252858,0.9787164968554608,1.0628229251655974,1.1240532639186545,1.1875917963867917,1.2831147203133715,1.3151911132926715,2020-08-15,2020-08-22,Toronto
152,158,1.1943998532061932,0.0941318953522255,1.0170285788705509,1.043897514817865,1.129633390492712,1.191927887920269,1.2564719551956518,1.3533345517719875,1.3858179971353917,2020-08-16,2020-08-23,Toronto
153,159,1.2826971223082813,0.09587328425851314,1.1016654153714938,1.1291773432873318,1.2167959165096784,1.2803092794600064,1.3459956195644383,1.4443622769223534,1.477297783195878,2020-08-17,2020-08-24,Toronto
154,160,1.241967860172098,0.09180890600811496,1.0685374089872592,1.0949112492933033,1.1788727261955194,1.2397063576546716,1.3025979873138798,1.396738871415955,1.4282493543433397,2020-08-19,2020-08-25,Toronto
155,161,1.2603848541904272,0.09025803410997868,1.0896815437176794,1.1156879663846404,1.1983896658499011,1.2582310061326034,1.3200323588931997,1.4124289004140338,1.4433275108078853,2020-08-20,2020-08-26,Toronto
156,162,1.286898525854883,0.08901663238617523,1.1183323019816716,1.1440624074163288,1.225791677540588,1.2848466390850313,1.345768809639098,1.4367339821680702,1.4671247467293906,2020-08-21,2020-08-27,Toronto
157,163,1.283017849726087,0.08650104578232123,1.1190683592034587,1.1441281182414778,1.2236628204423703,1.2810744077837202,1.3402545077670065,1.4285369869416387,1.4580111250850918,2020-08-22,2020-08-28,Toronto
158,164,1.353699520748185,0.08648468998576654,1.1894850658099627,1.2146546296685887,1.2944062381876584,1.3518581988335807,1.410985721893175,1.4990254539380148,1.5283775157690846,2020-08-23,2020-08-29,Toronto
159,165,1.2726049250003582,0.08113832651099445,1.1185317679588986,1.1421493400340927,1.2169788199865637,1.2708809440919178,1.3263518521403723,1.4089412827229328,1.436474819369184,2020-08-24,2020-08-30,Toronto
160,166,1.2108563379164108,0.07704494379688617,1.0645464473564759,1.0869762596672528,1.158038189577473,1.2092226464123148,1.261893725164858,1.3403091969441265,1.366449886898095,2020-08-25,2020-08-31,Toronto
161,167,1.2317690752969432,0.07624459166443344,1.086851398451127,1.109097689007458,1.1795215191944306,1.2301962923920493,1.2823022532665902,1.3598054674297821,1.3856243143616278,2020-08-26,2020-09-01,Toronto
162,168,1.1689382055174558,0.07277491390759075,1.030640596305727,1.051864723136005,1.1190639469647632,1.1674282968152692,1.2171666223424848,1.2911622212989222,1.315816080515566,2020-08-27,2020-09-02,Toronto
163,169,1.1591147704629854,0.07133858265622796,1.0234975728742723,1.044321851451087,1.1102333042701553,1.157651570680598,1.2064013056028355,1.2788988892042066,1.3030468132038473,2020-08-28,2020-09-03,Toronto
164,170,1.162403848558061,0.07048108598866706,1.028354612593742,1.0489526968522345,1.1141206448657504,1.1609796448062093,1.2091346239331395,1.2807131757210946,1.304546340500855,2020-08-29,2020-09-04,Toronto
165,171,1.0962248047269882,0.06746797283118644,0.9679657748770568,0.9876601928054308,1.0499954950007386,1.0948409936182026,1.1409457194032744,1.2095098093896761,1.2323475420677739,2020-08-30,2020-09-05,Toronto
166,172,1.179657767975318,0.06939163341031282,1.0475591100845953,1.0678859519740975,1.1321418592959123,1.1782974270592068,1.225690853316305,1.2960699083879041,1.3194867926884848,2020-08-31,2020-09-06,Toronto
167,173,1.2158748974494604,0.06939364571741088,1.0836550195723351,1.1040280566704028,1.1683779359256936,1.2145549843965784,1.2619330966400675,1.3322241524691456,1.3555954232789174,2020-09-01,2020-09-07,Toronto
168,174,1.234484545127189,0.06847688194190645,1.1039054146137441,1.1240505244091166,1.1876334814061504,1.23321863825436,1.2799557097010614,1.3492367531560125,1.372257440016679,2020-09-02,2020-09-08,Toronto
169,175,1.3325671444647988,0.06955943872953571,1.1997041372759945,1.2202531883455165,1.2850137063464093,1.3313570157076775,1.3788014732724463,1.4490090133142774,1.4723069766121197,2020-09-03,2020-09-09,Toronto
170,176,1.2959706808149478,0.06648189317265976,1.1689282390176803,1.1885906332560456,1.250531279746396,1.2948340418799364,1.3401710779366802,1.4072279555138427,1.4294723329898293,2020-09-04,2020-09-10,Toronto
171,177,1.330891941943247,0.0654097704503007,1.2057626008707045,1.2251608125051106,1.2862091410652854,1.329820523849611,1.3744068274985795,1.4402778174263486,1.4621098777300343,2020-09-05,2020-09-11,Toronto
172,178,1.450504684240057,0.06620617794376563,1.3236284266173826,1.3433500638213425,1.4053172663670144,1.449497513772445,1.4945942122584732,1.561094887799538,1.5831044578373497,2020-09-06,2020-09-12,Toronto
173,179,1.3689866548084586,0.06165605805610308,1.2507942159404137,1.2691745055793697,1.3269111781867615,1.368061149751729,1.4100532615675105,1.4719558154526067,1.4924385277358945,2020-09-07,2020-09-13,Toronto
174,180,1.2925229419282598,0.05774566639019824,1.1818065238615703,1.1990289300960888,1.2531195607842809,1.2916630816831747,1.3309890102558246,1.3889500421677723,1.4081257515719898,2020-09-08,2020-09-14,Toronto
175,181,1.3435473371419324,0.05728905094726657,1.2335941811027369,1.2507243075988776,1.3044754709740494,1.3427331538196727,1.3817316780707591,1.439147642962076,1.4581273235370196,2020-09-09,2020-09-15,Toronto
176,182,1.288078629158806,0.05438272234827927,1.183681538275182,1.1999512358667905,1.2509928276325688,1.2873133632770766,1.3243302286838767,1.3788164350295242,1.3968245649682651,2020-09-10,2020-09-16,Toronto
177,183,1.3991444074486445,0.05513401336707585,1.2931559842270584,1.3097088640951553,1.3615728981982458,1.3984202792971403,1.4359265538824328,1.4910500347649116,1.509247910499426,2020-09-11,2020-09-17,Toronto
178,184,1.4066585789864263,0.05331925583565451,1.304081983933634,1.3201201510512122,1.3703375237353588,1.4059849493170933,1.4422453171565248,1.4954948334014673,1.5130632864093252,2020-09-12,2020-09-18,Toronto
179,185,1.4066453188388603,0.05126100507646374,1.3079564630287401,1.3234037649226869,1.3717392792292755,1.406022682908974,1.4408726273978307,1.4920107526620647,1.5088725039328863,2020-09-13,2020-09-19,Toronto
180,186,1.4009636557074552,0.04922484523501678,1.3061332154965488,1.3209911420548335,1.3674552423853983,1.4003871696516548,1.4338436442450415,1.482902625997134,1.4990701675470839,2020-09-14,2020-09-20,Toronto
181,187,1.3950435819646547,0.04729640694453395,1.3038723067123674,1.3181701369559322,1.3628579986382718,1.3945091189301873,1.4266465484362043,1.473740137708543,1.489252122476564,2020-09-15,2020-09-21,Toronto
182,188,1.3428870562447555,0.044713248058239216,1.2566692206658079,1.2701963808416812,1.3124640379083528,1.3423908260910082,1.372769134775684,1.4172704255679272,1.4319248873838992,2020-09-16,2020-09-22,Toronto
183,189,1.3800911218659966,0.043884344558440286,1.2954086157673568,1.3087097895040092,1.3502435093456377,1.3796260027562763,1.4094317075191831,1.4530590242595098,1.4674168277635178,2020-09-17,2020-09-23,Toronto
184,190,1.3095085800185942,0.04128662265047865,1.2298281618641504,1.2423461757961896,1.2814297258022225,1.3090747061238492,1.3371144676210946,1.3781509734382562,1.3916546367917046,2020-09-18,2020-09-24,Toronto
185,191,1.3101834743359553,0.04009096324272383,1.2327749386858282,1.2449444706819672,1.282924263222423,1.3097745758489439,1.3369969439593417,1.3768172730436417,1.389915718899751,2020-09-19,2020-09-25,Toronto
186,192,1.3498509764961373,0.03956483281258253,1.2734094861698098,1.2854385429436126,1.3229583884117986,1.349464440919389,1.376322200198722,1.4155819223728352,1.4284890928091432,2020-09-20,2020-09-26,Toronto
187,193,1.396716332260103,0.038963382118978145,1.3213841595957565,1.3332511355516374,1.3702421779388374,1.3963540360466733,1.4227955448973653,1.4614173578303713,1.4741073842086512,2020-09-21,2020-09-27,Toronto
188,194,1.3869540225157353,0.037403368448917965,1.3146047819182924,1.3260097280265866,1.361545913365419,1.386617805732173,1.4119956189135496,1.4490451860024236,1.4612139378344957,2020-09-22,2020-09-28,Toronto
189,195,1.4218728086659036,0.0364942853290147,1.3512365899231757,1.3623822624723212,1.3970905622382532,1.4215605958225477,1.4463147086882155,1.4824283436431258,1.4942832925063436,2020-09-23,2020-09-29,Toronto
190,196,1.4039075928717002,0.03485885340189708,1.3364089542937416,1.347066154378381,1.3802410387696282,1.403619089729488,1.4272596464418474,1.4617331438052548,1.4730457582664693,2020-09-24,2020-09-30,Toronto
191,197,1.3959399037418827,0.03344588149551445,1.3311494450780077,1.3413856524705625,1.3732377665436464,1.3956727984210286,1.418350866122815,1.4514052771907722,1.4622482889291628,2020-09-25,2020-10-01,Toronto
192,198,1.349566939048968,0.03168661077855683,1.288169954832562,1.2978734764950302,1.328061622263765,1.3493189561671433,1.370801926478981,1.4021062951846877,1.412373179737409,2020-09-26,2020-10-02,Toronto
193,199,1.2564451852506293,0.029581846544418814,1.1991282952281985,1.2081865406742223,1.236368008174921,1.2562130337531856,1.2762692909868134,1.3054957210388731,1.3150813638675616,2020-09-27,2020-10-03,Toronto
194,200,1.1820792505483477,0.028017965289717433,1.1277967229882806,1.1363744201238062,1.163062699016264,1.1818578947638858,1.2008544993293542,1.2285391469928557,1.237619715866227,2020-09-28,2020-10-04,Toronto
195,201,1.1243317377259976,0.02689973599283526,1.0722214137247938,1.0804545029571764,1.1060731048743846,1.1241172188189632,1.1423565208520143,1.1689407173040027,1.1776611461860338,2020-09-29,2020-10-05,Toronto
196,202,1.0966282337837279,0.026304771705150373,1.0456720326329196,1.0537224094522486,1.078773156537314,1.0964179171678794,1.1142540422904192,1.140251468512394,1.1487796382466773,2020-09-30,2020-10-06,Toronto
197,203,1.1114987675270673,0.02629339763008033,1.0605562824014503,1.0686064644741535,1.0936529416147396,1.1112914439118384,1.1291185873224145,1.155098271503547,1.1636194473475925,2020-10-01,2020-10-07,Toronto
198,204,1.1094664259238078,0.026034919686651427,1.0590200164236818,1.0669929244680467,1.0917969022710712,1.1092627860165367,1.1269139590697501,1.1526345627864374,1.161070096188783,2020-10-02,2020-10-08,Toronto
199,205,1.071901561356377,0.025342516226622248,1.022801053600921,1.03056023326679,1.0547011755723545,1.0717018471681545,1.0888842361536268,1.1139241338750923,1.1221370203746839,2020-10-03,2020-10-09,Toronto
200,206,1.0413609573375129,0.024822467868057342,0.993272630117212,1.0008707679387228,1.0245126902840995,1.0411637365255042,1.0579942315121553,1.0825238860499546,1.0905700661385918,2020-10-04,2020-10-10,Toronto
201,207,1.0979016896388045,0.025416025277291022,1.048646793994435,1.0564332089164152,1.0806536161370572,1.0977055719509976,1.1149359726283785,1.1400391466991684,1.1482710983998805,2020-10-05,2020-10-11,Toronto
202,208,1.0884934887600404,0.025104230327934393,1.0398407646929213,1.0475324768813552,1.071457390164309,1.0883004995451784,1.1053192072139382,1.1301128054402798,1.1382429472655784,2020-10-06,2020-10-12,Toronto
203,209,1.0853493840804156,0.024847367246441363,1.0371904378386865,1.0448050425170825,1.068488339444883,1.0851597761718708,1.1020037345435691,1.1265404964575496,1.1345858493108218,2020-10-07,2020-10-13,Toronto
204,210,1.0729016092062973,0.024511062891897074,1.0253933652394929,1.0329053503657786,1.0562689820410864,1.0727149584722153,1.0893307658449125,1.1135345516468533,1.1214705669235616,2020-10-08,2020-10-14,Toronto
205,211,1.0469432719615563,0.024050191741434676,1.0003312045678328,1.0077007990210696,1.0306228465764138,1.0467591188346792,1.0630629495234047,1.0868139089426196,1.0946018594268088,2020-10-09,2020-10-15,Toronto
206,212,1.0269367339307347,0.023722414811996825,0.9809628440329482,0.9882308499421664,1.0108382015648365,1.026754075756773,1.0428361481696045,1.066265682550717,1.0739486481848133,2020-10-10,2020-10-16,Toronto
207,213,1.028119668168408,0.023692915600267084,0.982201696983593,0.9894611593020152,1.0120413850753016,1.0279376736018853,1.0439995565299152,1.0673989780290816,1.075071892541891,2020-10-11,2020-10-17,Toronto
208,214,1.0128350341202064,0.023471934086572034,0.967348240152733,0.9745388460706097,0.9969061762826625,1.0126537232011728,1.0285662425074498,1.0517496911958812,1.0593521961120176,2020-10-12,2020-10-18,Toronto
209,215,1.0606230979633888,0.023999929125316247,1.0141005692160256,1.0214578754120687,1.044338233006189,1.0604420788628943,1.076710631468981,1.100405794039422,1.1081743366911447,2020-10-13,2020-10-19,Toronto
210,216,1.0767051118136386,0.024057821612351194,1.0300638333353977,1.0374414678877182,1.0603821690350106,1.0765259350369012,1.092832731424594,1.1165799448805807,1.1243646307304382,2020-10-14,2020-10-20,Toronto
211,217,1.0429466892788066,0.023491935387456135,0.9974065552283815,1.0046090516081319,1.027006945893942,1.0427703125957908,1.0586941619550185,1.0818859647280283,1.0894891510634863,2020-10-15,2020-10-21,Toronto
